group_key,speaker,00:00-00:10,00:10-00:20,00:20-00:30,00:30-00:40,00:40-00:50,00:50-01:00,01:00-01:10,01:10-01:20,01:20-01:30,01:30-01:40,01:40-01:50,01:50-02:00,02:00-02:10,02:10-02:20,02:20-02:30,02:30-02:40,02:40-02:50,02:50-03:00,03:00-03:10,03:10-03:20,03:20-03:30,03:30-03:40,03:40-03:50,03:50-04:00,04:00-04:10,04:10-04:20,04:20-04:30,04:30-04:40,04:40-04:50,04:50-05:00,05:00-05:10,05:10-05:20,05:20-05:30,05:30-05:40,05:40-05:50,05:50-06:00,06:00-06:10,06:10-06:20,06:20-06:30,06:30-06:40,06:40-06:50,06:50-07:00,07:00-07:10,07:10-07:20,07:20-07:30,07:30-07:40,07:40-07:50,07:50-08:00,08:00-08:10,08:10-08:20,08:20-08:30,08:30-08:40,08:40-08:50,08:50-09:00,09:00-09:10,09:10-09:20,09:20-09:30,09:30-09:40,09:40-09:50,09:50-10:00,10:00-10:10,10:10-10:20,10:20-10:30,10:30-10:40,10:40-10:50,10:50-11:00,11:00-11:10,11:10-11:20,11:20-11:30,11:30-11:40,11:40-11:50,11:50-12:00,12:00-12:10,12:10-12:20,12:20-12:30,12:30-12:40,12:40-12:50,12:50-13:00,13:00-13:10,13:10-13:20,13:20-13:30,13:30-13:40,13:40-13:50,13:50-14:00,14:00-14:10,14:10-14:20,14:20-14:30,14:30-14:40,14:40-14:50,14:50-15:00,15:00-15:10,15:10-15:20,15:20-15:30,15:30-15:40,15:40-15:50,15:50-16:00,16:00-16:10,16:10-16:20,16:20-16:30,16:30-16:40,16:40-16:50,16:50-17:00,17:00-17:10,17:10-17:20,17:20-17:30,17:30-17:40,17:40-17:50,17:50-18:00,18:00-18:10,18:10-18:20,18:20-18:30,18:30-18:40,18:40-18:50,18:50-19:00,19:00-19:10,19:10-19:20,19:20-19:30,19:30-19:40,19:40-19:50,19:50-20:00,20:00-20:10,20:10-20:20,20:20-20:30,20:30-20:40,20:40-20:50,20:50-21:00,21:00-21:10,21:10-21:20,21:20-21:30,21:30-21:40,21:40-21:50,21:50-22:00,22:00-22:10,22:10-22:20,22:20-22:30,22:30-22:40,22:40-22:50,22:50-23:00,23:00-23:10,23:10-23:20,23:20-23:30,23:30-23:40,23:40-23:50,23:50-24:00,24:00-24:10,24:10-24:20,24:20-24:30,24:30-24:40,24:40-24:50,24:50-25:00,25:00-25:10,25:10-25:20,25:20-25:30,25:30-25:40,25:40-25:50,25:50-26:00,26:00-26:10,26:10-26:20,26:20-26:30,26:30-26:40,26:40-26:50,26:50-27:00,27:00-27:10,27:10-27:20,27:20-27:30,27:30-27:40,27:40-27:50,27:50-28:00,28:00-28:10,28:10-28:20,28:20-28:30,28:30-28:40,28:40-28:50,28:50-29:00,29:00-29:10,29:10-29:20,29:20-29:30,29:30-29:40,29:40-29:50,29:50-30:00
group81,Jackie1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,10.0,9.9,10.0,9.16,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,8.7,8.68,9.2,9.62,9.58,10.0,7.74,0.0,0.0,5.16,0.0,4.4,8.76,4.2,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,8.6,7.82,4.42,7.62,9.8,10.0,9.94,3.72,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,10.0,10.0,1.84,9.74,4.62,0.0
group81,Nancy1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,10.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.0,8.0,8.6,7.5,8.84,2.16,0.0,0.0,0.0,0.0,0.0,0.0,1.74,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,2.22,0.0,0.0,1.48,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,7.78,6.28,0.62,1.48,0.0,0.0,6.26,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,1.06,7.3,9.48,10.0,8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.38,0.0,0.0,0.0,0.58,10.0,4.42,0.0,3.72,5.92,10.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,9.78,10.0,1.94,0.0,0.0,0.0,0.0,0.0,3.62
group81,Fanful1,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.16,0.0,0.0,4.84,10.0,10.0,6.2,3.9,1.57,0.0,0.0,0.0,0.0,3.7,2.98,6.3,10.0,10.0,8.52,8.8,9.86,2.26,7.2,2.92,0.0,5.9,7.1,0.0,0.0,3.6,10.0,9.74,9.72,10.0,9.7,6.04,5.84,10.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.76,7.54,9.58,10.0,10.0,6.58,0.0,6.94,8.98,8.3,2.62,9.24,8.9,9.3,9.72,9.96,9.32,9.08,9.8,6.2,2.06,5.26,9.84,9.84,1.48,0.94,6.86,0.0,6.58,0.0,0.0,8.9,8.88,1.76,0.0,0.0,6.26,8.14,10.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,9.7,6.52,1.96,7.94,9.72,10.0,9.56,9.06,8.22,0.0,0.0,0.0,0.0,1.46,10.0,7.82,4.24,0.0,1.06,4.04,0.0,0.54,0.72,0.0,0.0,0.0,1.84,0.42,2.76,2.02,3.74,0.0,0.0,0.0,6.08,0.0,0.0,5.2,3.36,3.5,0.0,0.0,8.94,10.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,10.0,8.6,3.94,9.24,0.0,0.0,0.0,0.0,0.0,4.18,0.0,0.0,0.0
group82,Fanful2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.4,4.93,7.45,1.24,0.0,6.14,7.98,7.81,1.17,0.0,0.0,0.4,0.0,0.0,0.0,3.82,2.76,1.25,3.77,0.0,4.63,9.14,10.0,8.62,9.04,1.75,0.0,0.0,0.0,5.14,10.0,10.0,9.62,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,3.1,0.0,0.0,0.0,0.37,10.0,8.87,8.54,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,3.13,7.6,9.9,9.52,0.4,0.4,0.0,0.4,0.0,2.99,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,6.93,5.25,3.95,0.0,0.0,0.0,0.0,6.85,8.46,0.36,5.98,0.0,0.0,0.0,0.0,0.23,7.09,7.93,9.11,0.97,0.0,0.0,0.0,0.0,8.62,10.0,8.19,0.0,4.67,1.07,4.18,0.0,0.0,2.69,8.45,2.06,0.0,3.08,0.0,3.49,0.0,0.0,6.28,6.98,4.94,0.0,0.4,0.0,0.0,0.0,0.4,0.4,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.53,0.0,0.0,0.0,0.0,0.0,1.22,9.35,0.97,0.0,5.03,0.2,0.0,3.46,8.44,0.9,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group82,Nancy2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,1.52,0.0,5.42,9.82,1.95,0.0,0.0,0.67,0.0,5.48,7.12,9.34,7.53,10.0,4.18,6.08,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,9.13,9.45,8.74,10.0,9.37,9.51,8.2,1.28,6.19,8.98,3.19,9.28,4.6,0.0,0.0,0.0,6.89,9.09,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,10.0,8.96,7.95,7.56,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,9.56,10.0,9.23,7.05,0.0,0.0,0.0,0.0,0.0,3.19,0.0,1.66,10.0,5.41,0.0,2.06,10.0,5.0,5.98,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,3.31,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group82,Jackie2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,9.35,1.75,0.0,0.0,0.0,0.0,1.33,4.6,4.52,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,5.7,8.52,9.17,7.91,7.95,7.31,6.93,3.29,0.4,0.0,0.16,8.55,7.38,7.73,7.61,9.03,4.18,5.34,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.11,8.69,7.7,10.0,10.0,8.87,7.62,6.81,3.05,9.35,9.96,5.63,9.3,9.95,5.37,9.99,7.19,3.38,2.32,10.0,8.08,5.94,9.12,9.21,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group91,Carlos1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,9.24,7.44,0.0,0.0,2.17,1.24,0.0,0.0,0.0,0.0,0.0,1.0,1.2,4.02,9.67,6.11,9.58,9.83,3.57,0.0,0.52,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.84,0.0,0.0,4.18,0.0,3.22,0.76,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.93,4.58,3.48,6.61,2.48,0.0,0.0,0.0,0.0,0.0,3.51,7.21,0.0,0.0,0.39,7.4,1.0,3.46,0.0,0.0,2.02,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,5.14,5.9,0.0,3.24,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54,2.41,0.0,1.85,3.68,0.0,3.17,0.0,0.0,0.0,0.0
group91,Ryan1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,3.35,6.04,6.62,7.82,6.75,0.0,0.0,0.0,5.99,5.06,0.0,0.0,0.0,3.52,0.0,0.0,5.5,7.05,2.22,2.74,6.08,2.64,3.45,2.91,10.0,5.25,6.16,2.81,0.0,2.33,0.46,0.0,0.0,7.84,3.58,2.02,1.8,0.0,0.0,4.99,0.0,1.24,0.0,0.0,4.28,4.22,1.58,0.0,4.5,0.0,0.0,4.0,3.5,0.66,1.5,0.29,6.14,0.55,9.06,0.6,0.0,0.0,6.5,2.76,0.0,0.0,4.51,0.72,6.63,9.35,2.28,2.98,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73,1.17,0.0,0.0,0.0,3.92,6.7,1.03,1.4,1.82,3.87,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1.85,3.59,6.66,4.61,0.0,3.87,0.48,2.77,0.0,2.2,3.23
group91,Cibo1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,6.83,9.44,8.73,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.23,0.4,6.88,10.0,5.4,0.44,0.0,0.0,0.0,0.0,9.13,2.35,8.98,0.0,0.0,0.58,0.0,0.0,0.0,4.82,0.49,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.0,0.33,0.0,6.16,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.4,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,3.56,3.38,0.0,0.0,7.34,3.88,0.0
group92,Cibo2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,10.0,9.78,0.38,0.0,0.0,0.0,6.59,5.24,0.0,0.0,0.0,3.02,8.82,1.35,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.76,0.0,1.02,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.6,0.0,0.0,0.0,2.19,0.0,1.5,0.0,3.32,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group92,Ryan2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,9.72,5.78,6.13,3.5,0.0,5.11,5.02,2.66,9.96,0.0,9.0,2.64,0.0,7.65,4.26,6.92,0.0,0.0,0.0,0.0,2.26,5.22,2.33,3.32,1.1,2.64,7.14,3.64,3.36,3.5,0.98,1.37,0.0,0.0,0.0,0.0,2.56,0.0,0.0,4.08,5.12,8.32,2.46,2.55,1.18,1.92,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.06,6.44,7.18,6.44,8.54,7.2,9.72,5.34,3.96,1.96,0.0,0.0,0.0,0.0,2.64,6.26,0.0,3.4,2.1,0.0,0.0,0.0,0.4,3.22,0.48,0.0,0.0,1.5,0.0,3.68,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.26,3.42,0.0,3.94,0.0,0.0,0.0,0.0,2.5,0.0,4.22,0.0,1.92,0.0,0.0,2.28,1.12,0.0,8.8,3.46,4.21,3.72,0.96,0.0,0.0,3.84,0.0
group92,Carlos2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.64,0.0,0.0,3.67,4.5,9.96,4.87,4.9,2.17,0.0,0.0,0.0,1.86,0.0,1.97,5.5,1.96,0.0,0.0,0.0,0.0,0.0,3.92,7.62,3.38,2.29,0.0,0.0,3.56,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,2.3,0.0,0.0,2.96,0.0,6.5,4.96,0.0,6.28,9.98,2.74,2.35,9.78,3.22,9.94,3.57,0.76,0.0,0.0,1.26,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,10.0,6.54,9.5,0.0,5.37,4.32,0.0,7.84,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,9.6,6.06,6.76,10.0,8.24,9.3,6.34,9.02,0.46,4.32,0.0,0.0,0.0,0.0,3.68,0.0,0.0,3.04,4.35,0.0,3.38,0.0,0.0,0.0,0.0
groupa1,Sala1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groupa1,Daniel1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5.55,10.0,10.0,9.55,10.0,6.17,3.19,0.0,1.21,0.0,0.0,0.0,7.29,10.0,8.32,0.0,4.02,2.53,0.0,7.72,9.85,9.6,0.0,1.7,0.52,0.0,6.72,10.0,7.11,4.88,10.0,8.41,10.0,8.71,8.97,1.23,7.2,1.04,3.1,0.0,3.54,1.93,0.0,0.0,0.0,0.0,0.0,0.0,8.41,10.0,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,10.0,10.0,9.48,3.07,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.9,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groupa1,Louis1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.63,4.34,3.19,0.0,6.78,8.7,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,3.59,7.04,10.0,2.54,0.0,0.7,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,6.9,10.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.56,1.09,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.74,0.6,3.81,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,5.49,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groupa2,Sala2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,8.96,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,8.85,5.42,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groupa2,Daniel2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,10.0,10.0,0.69,6.86,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5.28,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,10.0,10.0,2.22,0.0,0.0,0.23,0.0,1.82,0.0,0.0,0.0,0.0,6.81,10.0,5.83,0.0,0.0,0.0,1.98,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
