group_key,speaker,00:00-00:10,00:10-00:20,00:20-00:30,00:30-00:40,00:40-00:50,00:50-00:60,01:00-01:10,01:10-01:20,01:20-01:30,01:30-01:40,01:40-01:50,01:50-01:60,02:00-02:10,02:10-02:20,02:20-02:30,02:30-02:40,02:40-02:50,02:50-02:60,03:00-03:10,03:10-03:20,03:20-03:30,03:30-03:40,03:40-03:50,03:50-03:60,04:00-04:10,04:10-04:20,04:20-04:30,04:30-04:40,04:40-04:50,04:50-04:60,05:00-05:10,05:10-05:20,05:20-05:30,05:30-05:40,05:40-05:50,05:50-05:60,06:00-06:10,06:10-06:20,06:20-06:30,06:30-06:40,06:40-06:50,06:50-06:60,07:00-07:10,07:10-07:20,07:20-07:30,07:30-07:40,07:40-07:50,07:50-07:60,08:00-08:10,08:10-08:20,08:20-08:30,08:30-08:40,08:40-08:50,08:50-08:60,09:00-09:10,09:10-09:20,09:20-09:30,09:30-09:40,09:40-09:50,09:50-09:60,10:00-10:10,10:10-10:20,10:20-10:30,10:30-10:40,10:40-10:50,10:50-10:60,11:00-11:10,11:10-11:20,11:20-11:30,11:30-11:40,11:40-11:50,11:50-11:60,12:00-12:10,12:10-12:20,12:20-12:30,12:30-12:40,12:40-12:50,12:50-12:60,13:00-13:10,13:10-13:20,13:20-13:30,13:30-13:40,13:40-13:50,13:50-13:60,14:00-14:10,14:10-14:20,14:20-14:30,14:30-14:40,14:40-14:50,14:50-14:60,15:00-15:10,15:10-15:20,15:20-15:30,15:30-15:40,15:40-15:50,15:50-15:60,16:00-16:10,16:10-16:20,16:20-16:30,16:30-16:40,16:40-16:50,16:50-16:60,17:00-17:10,17:10-17:20,17:20-17:30,17:30-17:40,17:40-17:50,17:50-17:60,18:00-18:10,18:10-18:20,18:20-18:30,18:30-18:40,18:40-18:50,18:50-18:60,19:00-19:10,19:10-19:20,19:20-19:30,19:30-19:40,19:40-19:50,19:50-19:60,20:00-20:10,20:10-20:20,20:20-20:30,20:30-20:40,20:40-20:50,20:50-20:60,21:00-21:10,21:10-21:20,21:20-21:30,21:30-21:40,21:40-21:50,21:50-21:60,22:00-22:10,22:10-22:20,22:20-22:30,22:30-22:40,22:40-22:50,22:50-22:60,23:00-23:10,23:10-23:20,23:20-23:30,23:30-23:40,23:40-23:50,23:50-23:60,24:00-24:10,24:10-24:20,24:20-24:30,24:30-24:40,24:40-24:50,24:50-24:60,25:00-25:10,25:10-25:20,25:20-25:30,25:30-25:40,25:40-25:50,25:50-25:60,26:00-26:10,26:10-26:20,26:20-26:30,26:30-26:40,26:40-26:50,26:50-26:60,27:00-27:10,27:10-27:20,27:20-27:30,27:30-27:40,27:40-27:50,27:50-27:60,28:00-28:10,28:10-28:20,28:20-28:30,28:30-28:40,28:40-28:50,28:50-28:60,29:00-29:10,29:10-29:20,29:20-29:30,29:30-29:40,29:40-29:50,29:50-29:60
group61,Amy1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group61,Ben1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group61,Jasper1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group62,Amy2,0,0,1,8,8,0,0,6,7,10,5,4,2,1,9,5,0,3,4,4,4,5,8,5,1,3,5,7,1,8,1,10,13,6,4,7,7,1,2,8,5,7,7,1,0,0,0,2,1,0,3,0,0,5,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,11,2,0,3,0,2,0,0,2,7,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,3,7,1,3,0,3,0,2,0,4,0,0,5,0,0,0,0,5,4,0,3,0,0,4,0,0,4,3,5,0,0,4,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,6,11,0,0,2,0,0,0,0,0
group62,Ben2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group62,Jasper2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group71,Yikr1,0,2,0,0,1,0,0,3,0,0,0,0,5,2,5,0,3,4,11,5,4,0,4,12,3,0,4,0,0,9,11,5,10,4,4,3,5,5,13,7,0,2,0,0,0,0,0,2,1,7,4,0,0,0,0,0,5,0,0,15,6,8,7,3,0,12,14,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,12,15,0,0,0,1,4,4,4,6,10,10,11,15,15,15,15,15,19,28,29,29,29,29,29,37,37,37,37,37,37,43,46,46,46,46,46,46,46,46,46,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,1,3,4,0,0,7,2,0,0,0,0,0
group71,Aries1,1,5,4,1,6,5,10,11,10,0,0,0,6,9,0,0,1,1,1,6,7,0,0,2,0,0,0,0,0,4,4,9,0,0,2,9,2,3,0,0,2,2,0,0,0,11,11,6,6,15,4,3,7,0,2,9,7,3,4,6,5,0,0,1,14,7,2,4,9,3,7,6,0,0,0,2,13,13,13,6,15,17,13,5,8,13,10,13,9,0,0,0,0,0,0,0,0,0,9,8,14,3,7,5,10,8,8,13,9,1,7,14,4,15,14,6,7,2,0,5,9,10,14,5,4,17,4,16,15,13,18,14,11,4,16,2,13,4,0,0,0,5,3,4,4,3,8,6,3,6,13,5,6,0,0,8,9,12,8,5,11,8,14,9,10,3,9,7,7,10,10,11,13,6,3,13,14,10,9,15
group71,Emerald1,15,13,12,9,15,16,9,9,9,7,17,23,18,15,10,15,14,11,10,15,11,5,3,8,7,11,11,6,15,18,12,9,14,10,5,16,10,3,5,13,7,5,5,18,0,16,17,13,14,11,10,4,17,13,11,7,21,12,15,13,9,11,14,10,20,16,10,14,9,11,6,2,2,8,16,13,8,11,9,13,0,0,7,18,8,3,12,9,6,12,6,9,0,0,0,0,16,16,17,14,11,10,15,13,10,10,0,0,3,7,19,0,0,20,13,14,8,18,0,6,9,17,17,17,21,4,10,6,2,4,15,8,5,9,17,10,0,0,0,9,0,2,5,0,3,5,1,0,8,0,10,19,1,9,0,9,12,12,10,4,0,1,4,0,3,7,1,0,0,0,3,0,0,11,9,0,5,13,8,17
group72,Yikr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group72,Aries2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,6,1,2,0,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,8,7,0,7,5,6,0,0,1,0,0,0,0,2,8,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,1,4,7,8,6,3,0,0,0,6,8,0,6,2,10,0,0,0,4,12,0,4,11,8,6,0,2,11,7,8,1,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group72,Emerald2,13,9,12,6,0,0,5,7,0,9,13,13,9,13,12,12,3,10,13,4,0,20,10,13,16,15,13,12,18,11,14,9,8,8,14,11,16,7,8,13,15,17,21,28,12,6,12,12,17,13,12,9,7,4,0,0,4,11,6,6,4,6,7,6,2,7,3,0,0,7,7,14,4,12,26,20,14,9,5,8,13,20,0,0,2,10,13,1,8,9,0,6,6,0,11,0,5,4,13,12,9,4,0,5,13,14,11,6,6,17,2,0,5,0,0,0,0,0,0,12,0,8,2,0,0,4,3,0,0,4,0,0,7,14,11,1,0,0,0,0,0,7,0,0,0,20,8,18,11,12,13,17,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group81,Fanful1,0,8,2,0,0,3,15,0,0,18,0,2,0,0,0,0,7,11,3,9,4,8,16,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,7,4,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,11,13,12,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,12,13,11,4,0,0,0,6,0,0,0,0,0,0,0,4,0,10,0,2,11,5,6,8,3,0,2,20,3,0,0,0,0,0,2,0,0,7,0,15,7,0,13,0,0,0,0,0,15,11,3,5,1,6,5,0,0,0,0,0,11,10,5,1,4,6,9,8,0,0,0,4,0,8,11,6,1,4,1,3,4,0,0,2,2,0,0,7,10
group81,Nancy1,11,10,7,0,0,0,0,4,5,1,6,0,0,0,2,7,2,10,0,10,2,2,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group81,Jackie1,9,10,3,5,0,10,14,14,11,12,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,1,4,4,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,3,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,10,4,4,0,0,0,0,0,0,0,2,6,0,2,0,0,3,6,0,0,0,0,0,0,0,2,0,3,0,7,2,9,0,0,0,0,7,0,0,3,5,0,0,0,1,4,4,13,13,3,0,2,7,0,0,0,4,3,0,0,0,0,10,3,9,0,9,3,2,6,12,10,0,0,0,3,1,4,0,0,0,3,3,3,9,0,0,2,13,5,5,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0
group82,Fanful2,1,9,14,18,17,17,19,25,4,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,10,19,17,12,0,0,0,13,4,3,0,2,3,18,0,0,0,0,0,0,3,2,0,3,4,8,8,0,0,2,2,1,3,8,0,2,10,0,2,5,3,3,0,0,0,0,11,13,20,1,10,5,11,16,17,11,0,0,0,0,0,0,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,17,20,4,0,0,1,9,12,14,5,8,12,0,1,9,4,14,0,0,0,14,14,26,22,16,11,6,9,7,0,0,23,20,10,0,8,11
group82,Nancy2,9,6,12,24,12,16,13,11,11,16,6,1,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,15,4,12,19,14,16,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,8,3,8,19,20,13,16,7,7,13,10,2,3,8,3,10,9,12,0,1,4,15,14,15,9,11,10,2,7,9,0,0,0,0,0,0,0,8,0,7,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,5,8,0,0,0,0,0,0,0,0,13,9,2,0,1,0,0,14,5,3,0,1,9,8,13,2,0,2,4,2,0,5,15,12,19,20,6,6,0,0,8,6,14,6,12,0,2,16,15,7,23,10,0,6,13,5,0,5,6
group82,Jackie2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group91,Ryan1,8,12,10,1,2,2,0,5,1,3,10,15,13,15,12,16,12,11,6,1,9,13,6,5,0,0,4,8,1,11,2,3,7,7,2,8,5,11,9,0,0,0,4,7,6,2,11,0,4,4,15,8,2,3,0,5,7,1,5,3,0,7,8,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,1,4,0,0,3,0,0,1,3,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,9,4,0,0,0,0,0,0,0,0,0,0,0,3,2,1,7,4,8,5,0,0,0,0,0,0,0,0,0,0,0
group91,Carlos1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group91,Cibo1,2,0,0,5,3,0,0,1,11,11,12,11,6,3,5,0,0,3,2,10,0,6,1,0,0,0,0,0,0,10,14,7,0,1,4,12,8,9,7,3,4,11,0,0,6,2,0,3,3,5,8,8,13,10,7,8,7,11,14,4,2,2,9,4,1,0,0,12,3,1,6,6,1,9,5,0,7,5,9,10,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,3,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,6,12,10,2,10,15,2,0,0,0,0,7,2,10,17,2,6,0,2,2,0,7,0,0,0,2,5,3,2,11,7,0,9,11,0,5,2,0,2,0,0,17,1,0,0,0,0,0
group92,Ryan2,2,0,9,0,1,8,6,5,2,2,4,9,9,3,9,1,5,1,4,0,5,3,9,4,0,4,0,8,2,2,2,7,1,4,3,1,9,0,9,8,10,3,5,8,11,6,6,11,11,12,11,10,13,8,1,0,6,2,3,0,10,7,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,5,2,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,3,0,0
group92,Carlos2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group92,Cibo2,3,0,2,5,0,0,0,0,1,0,5,2,4,0,0,2,0,0,0,0,0,0,0,3,0,0,3,4,10,6,7,13,1,3,0,0,12,4,0,0,0,0,12,5,4,2,2,8,0,4,0,2,0,8,4,8,9,0,0,8,4,10,12,9,8,8,2,0,0,0,0,4,0,0,0,0,8,5,0,0,12,2,0,0,1,4,0,0,5,5,7,1,8,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,6,0,0,6,11,1,6,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,7,8,1,0,0,0,0,2,0,0,0,0,3
groupa1,Sala1,16,16,12,15,12,20,16,15,16,14,16,21,17,16,8,12,14,12,12,12,10,13,25,12,14,18,16,17,19,18,19,13,14,12,9,12,1,11,9,11,17,10,16,12,11,11,13,19,6,8,14,5,0,3,0,0,5,3,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1,0,0,0,1,15,0,0,0,5,13,6,11,15,8,3,4,0,0,0,0,0,0,4,16,17,15,0,0,2,1,0,0,0,1,1,12,9,1,25,18,11,12,3,13,22,13,14,11,7,23,11,8,10,20,17,14,25,14,5,10,16,16,12,4,6,14,18,5,0,10,13,12,2,14,9,12,15,10,17,13,17,9,16,14,15,14,23,10,9,8,17,9,14,9,14,11,10,7,2
groupa1,Daniel1,12,11,6,4,13,10,12,0,0,0,1,1,0,3,6,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6,0,0,7,4,9,4,0,17,15,12,0,0,0,0,0,7,1,4,14,10,11,15,10,8,14,6,9,9,8,5,4,0,0,0,0,2,1,5,12,2,0,0,7,3,5,12,14,11,2,0,3,0,0,0,10,11,9,11,8,10,16,6,7,15,5,2,10,11,9,1
groupa1,Louis1,21,21,20,17,18,7,6,13,11,17,21,18,25,17,19,2,20,19,21,24,14,15,17,19,13,15,17,1,17,12,17,24,13,20,14,17,13,13,25,23,17,11,12,18,19,18,17,11,17,17,9,22,16,17,5,15,3,13,10,6,0,18,6,0,0,0,0,1,25,22,8,17,7,15,8,21,21,3,2,2,13,0,0,1,6,15,15,6,17,26,21,1,0,2,9,6,0,0,0,0,0,0,4,23,16,12,19,14,15,17,2,0,0,4,1,10,10,17,19,17,9,0,0,3,20,16,19,18,26,10,10,19,21,17,17,20,22,13,4,20,19,16,14,17,16,21,9,8,16,6,10,2,7,15,28,5,13,7,11,7,10,0,4,0,1,3,10,0,4,7,19,21,2,1,8,0,5,0,0,1
groupa2,Sala2,10,16,12,5,0,2,15,25,16,16,19,14,10,14,10,17,15,17,11,10,14,8,10,24,18,17,9,16,17,12,7,8,7,13,17,13,13,23,11,10,14,15,11,7,13,4,6,15,1,13,15,8,0,6,15,13,10,20,11,0,0,0,0,0,1,9,0,0,0,4,22,16,15,12,17,8,3,0,14,10,17,11,10,11,11,15,8,10,7,14,19,14,7,19,8,12,12,16,14,19,18,18,17,17,15,19,14,15,14,11,10,13,1,1,15,13,5,8,4,0,0,0,0,0,8,19,21,20,0,0,13,6,3,0,0,1,5,16,15,5,16,11,12,9,0,0,0,0,0,0,2,10,19,16,18,17,19,11,2,0,5,1,0,14,0,0,11,5,5,11,15,10,9,5,12,6,0,4,0,4
groupa2,Daniel2,9,2,9,5,4,15,10,14,13,12,15,10,8,9,13,13,10,13,4,4,11,9,6,10,8,3,10,17,16,9,12,10,16,12,11,5,14,11,12,13,12,11,13,14,10,9,0,0,0,0,0,3,7,8,14,7,7,11,12,8,6,0,0,0,0,7,0,0,0,0,8,11,12,13,14,16,16,4,3,10,8,6,9,16,9,12,8,12,8,14,8,17,5,11,16,8,12,13,11,8,3,0,1,1,2,6,13,11,4,2,1,0,0,0,0,0,0,0,0,3,2,0,0,14,12,12,3,0,0,1,8,9,5,6,2,3,9,12,9,12,1,5,7,7,13,4,13,6,9,11,4,12,0,8,8,14,9,11,11,9,3,0,16,1,7,4,8,10,11,12,7,12,11,0,4,3,10,9,9,10
groupa2,Louis2,4,13,4,10,18,19,5,12,0,14,21,17,10,16,24,17,7,22,18,10,12,18,13,14,20,19,17,16,17,12,12,18,17,16,14,19,21,19,22,19,3,13,17,22,16,18,21,22,19,9,11,16,2,0,22,21,2,0,10,10,9,0,0,0,4,3,0,15,0,4,5,9,3,16,18,0,5,11,21,17,20,11,15,16,12,16,9,0,12,14,0,10,11,21,17,14,9,14,0,14,13,15,3,8,15,4,15,15,10,0,0,0,4,18,7,11,14,0,0,0,6,8,2,4,10,0,19,14,0,0,4,6,3,0,6,8,4,4,1,10,0,0,5,6,0,0,0,9,9,19,5,6,14,4,15,2,17,14,8,6,0,0,1,5,0,1,8,4,14,10,12,11,5,0,0,0,0,8,5,4
groupb1,Joann1,0,9,16,6,4,0,0,0,4,3,6,8,0,0,0,0,5,0,0,0,9,2,0,0,10,3,8,3,0,0,0,0,4,0,10,1,0,0,2,0,0,0,3,0,8,12,11,8,0,7,0,0,0,0,8,0,3,8,6,6,6,0,8,2,5,6,4,3,3,1,5,0,0,0,3,4,2,2,2,3,2,2,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,8,0,0,0,0,3,0,0,0,0,3,0,0,0,6,8,1,0,0,0,7,0,0,4,1,3,0,0,2,2,1,2,8,10,2,2,0,9,0,0,0,0
groupb1,Sparrow1,2,2,9,5,6,12,15,9,14,18,5,7,6,0,1,10,2,5,6,10,15,5,8,1,10,12,12,10,10,10,11,11,4,12,10,10,4,6,17,8,8,6,9,13,4,1,2,2,0,5,9,9,9,1,4,7,9,13,5,14,10,3,9,9,2,8,12,5,0,4,6,0,2,5,0,3,8,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,5,16,11,5,3,4,0,1,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0
groupb1,Jude1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
